measurement_id,run_id,run_kind,ts,seed_run_id,family,arch,type,total_params,active_params,finetune,repo,gguf_file,quant,effective_bpw,chat_template,kv_quant,flash_attn,ctx,n_parallel,batch,ubatch,spec_decode,sampling_profile,think_mode,host,gpu,vram_total,backend,llamacpp_build,driver,bench,case_id,metric,metric_value,unit,n,spread,status,scope,sampling_hash,engine_version
d96f2c3f,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R1,0,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
293f218f,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R1,0,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
99468da4,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R2,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
49769854,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R2,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
75441661,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R3,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
25742111,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R3,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
b537af2e,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R4,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
6567b9de,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R4,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
913537eb,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R5,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
4165429b,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R5,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
013ca400,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R6,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
b16caeb0,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R6,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
dd3a2cbd,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:40:59.796,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/no_think,no_think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R7,1,ratio,1,,ok,template,8f2303d0,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
8d6a376d,v100-ninfer-20260825-164012-benchrun,benchrun,2026-08-25 16:46:36.75,,qwen3.6,gated-delta-moe,moe,35,3,instruct,Qwen/Qwen3.6-35B-A3B,qwen3_6_35b_a3b.ninfer,groupwise-int,,builtin,,t,65536,1,,,dflash,qwen3.6/think,think,rose-ninfer1,V100,32768,ninfer,,,triage,,triage_R7,1,ratio,1,,ok,template,93f3f5ce,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
2ae6fc55,v100-ninfer-20260825-164306-benchrun,benchrun,2026-08-25 16:43:47.001,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,int8,t,32768,1,,,mtp,,n/a,rose-ninfer0,V100,32768,ninfer,,,quality_decay-0k,,score,100,percent,1,,ok,template,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
db589f2a,v100-ninfer-20260825-164306-benchrun,benchrun,2026-08-25 16:43:47.001,,qwen3.8,gated-delta-dense,dense,27,27,instruct,unsloth/Qwen3.8-27B-NVFP4,qwen3_8_27b_nvfp4.ninfer,NVFP4,6.28,builtin,int8,t,32768,1,,,mtp,,n/a,rose-ninfer0,V100,32768,ninfer,,,quality_decay-16k,,score,100,percent,1,,ok,template,,"ninfer-v100 bceed292 (sm_70, CUDA 12.8)"
